,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
5080,2016-07-06,Magic,C.J. Watson,fractured right hand (out indefinitely),2008,2017,G,2-Jun,175,1984-04-17,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5081,2016-07-08,Magic,C.J. Watson,surgery on right hand to repair fracture (out indefinitely),2008,2017,G,2-Jun,175,1984-04-17,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5082,2016-07-19,Magic,Jodie Meeks,surgery on right foot (out indefinitely),2010,2018,G,4-Jun,210,1987-08-21,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5083,2016-07-25,Thunder,Cameron Payne,surgery on right foot to repair fracture (out indefinitely),2016,2017,G,3-Jun,185,1994-08-08,Murray State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5084,2016-08-02,Raptors,Delon Wright,arthroscopic surgery on right shoulder to repair torn labrum (out indefinitely),2016,2018,G,5-Jun,183,1992-04-26,University of Utah,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5085,2016-08-31,Blazers,Noah Vonleh,surgery on right thigh to remove bone fragment (out indefinitely),2015,2018,F,10-Jun,240,1995-08-24,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5086,2016-09-08,Heat,Josh Richardson,partially torn MCL in right knee (out indefinitely),2016,2018,G,6-Jun,200,1993-09-15,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5087,2016-09-15,Suns,P.J. Tucker,surgery on lower back (out indefinitely),2007,2018,F,6-Jun,245,1985-05-05,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5088,2016-09-21,Bucks,Khris Middleton,torn left hamstring (out indefinitely),2013,2018,F-G,8-Jun,234,1991-08-12,Texas A&M University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5089,2016-09-22,Hawks,Paul Millsap,procedure on right knee to reduce swelling (out indefinitely),2007,2018,F,8-Jun,246,1985-02-10,Louisiana Tech University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5090,2016-09-29,Bucks,Khris Middleton,surgery to repair torn left hamstring (out indefinitely),2013,2018,F-G,8-Jun,234,1991-08-12,Texas A&M University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5091,2016-10-01,76ers,Ben Simmons,fractured right foot (out for season),2018,2018,G-F,10-Jun,230,1996-07-20,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5092,2016-10-04,76ers,Ben Simmons,surgery on right foot to repair fracture (out for season),2018,2018,G-F,10-Jun,230,1996-07-20,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5093,2016-10-04,Bulls,Denzel Valentine,sprained ankle (DTD),2017,2018,G,6-Jun,212,1993-11-16,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5094,2016-10-05,Nuggets,Gary Harris,partially torn right groin muscle (out indefinitely),2015,2018,G,4-Jun,210,1994-09-14,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5095,2016-10-06,Hornets,Cody Zeller,bone bruise in right knee (out indefinitely),2014,2018,C-F,Jul-00,240,1992-10-05,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5096,2016-10-07,Jazz,Gordon Hayward,fractured left ring finger (out indefinitely),2011,2018,F-G,8-Jun,226,1990-03-23,Butler University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
5097,2016-10-08,Clippers,Brice Johnson,herniated disc in lower back (out indefinitely),2017,2018,F,10-Jun,230,1994-06-27,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5098,2016-10-12,Pelicans,Anthony Davis,sprained ankle (DTD),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5099,2016-10-12,Suns,Brandon Knight,left knee tendinitis (DTD),2012,2017,G,3-Jun,189,1991-12-02,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5100,2016-10-12,Suns,John Jenkins,strained abdominal (DTD),2013,2017,G,4-Jun,215,1991-03-06,Vanderbilt University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5101,2016-10-12,Thunder,Ronnie Price,concussion (DTD),2006,2017,G,2-Jun,190,1983-06-21,Utah Valley State College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5102,2016-10-15,76ers,Hollis Thompson,illness (DTD),2014,2017,G-F,8-Jun,206,1991-04-03,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5103,2016-10-15,Clippers,Alan Anderson,ankle injury (DTD),2006,2017,G-F,6-Jun,220,1982-10-16,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5104,2016-10-15,Heat,Luke Babbitt,right groin injury / strained right hip (DTD),2011,2018,F,9-Jun,225,1989-06-20,"University of Nevada, Reno",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5105,2016-10-15,Heat,Okaro White,sprained left ankle (DTD),2017,2018,F,8-Jun,204,1992-08-13,Florida State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5106,2016-10-15,Knicks,Chasson Randle,fractured left orbital bone (out indefinitely),2017,2017,G,2-Jun,185,1993-02-05,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5107,2016-10-15,Pistons,Aron Baynes,tightness in lower back (DTD),2013,2018,C,10-Jun,260,1986-12-09,Washington State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5108,2016-10-16,Blazers,Meyers Leonard,lower back injury (DTD),2013,2018,C-F,1-Jul,245,1992-02-27,University of Illinois at Urbana-Champaign,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5109,2016-10-16,Clippers,Chris Paul,sprained left thumb (DTD),2006,2018,G,Jun-00,175,1985-05-06,Wake Forest University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5110,2016-10-19,Pistons,Aron Baynes,surgery to repair fractured nose (DTD),2013,2018,C,10-Jun,260,1986-12-09,Washington State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5111,2016-10-20,Celtics,Marcus Smart,sprained left ankle (DTD),2015,2018,G,4-Jun,220,1994-03-06,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5112,2016-10-21,76ers,Nerlens Noel,surgery on left knee (out indefinitely) (date approximate),2015,2018,C-F,11-Jun,228,1994-04-10,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5113,2016-10-21,Spurs,Danny Green,strained left quadricep (out indefinitely),2010,2018,G-F,6-Jun,215,1987-06-22,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5114,2016-10-22,Rockets,Patrick Beverley,left knee injury (out indefinitely),2013,2018,G,1-Jun,185,1988-07-12,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5115,2016-10-23,Raptors,Jared Sullinger,surgery on left foot to insert screw to repair stress fracture (out indefinitely),2013,2017,F,9-Jun,260,1992-03-04,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5116,2016-10-23,Rockets,Patrick Beverley,surgery on left knee (out indefinitely),2013,2018,G,1-Jun,185,1988-07-12,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5117,2016-10-24,76ers,Jerryd Bayless,sore left wrist (out indefinitely),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5118,2016-10-24,Blazers,Festus Ezeli,sore left knee (out for season),2013,2016,C,11-Jun,255,1989-10-21,Vanderbilt University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5119,2016-10-24,Blazers,Shabazz Napier,sore ankle (DTD),2015,2018,G,1-Jun,175,1991-07-14,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5120,2016-10-24,Bucks,Michael Beasley,sore elbow (DTD),2009,2018,F,9-Jun,235,1989-01-09,Kansas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5121,2016-10-24,Cavaliers,Kay Felder,concussion (DTD),2017,2018,G,9-May,176,1995-03-29,Oakland University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5122,2016-10-24,Clippers,Paul Pierce,sprained ankle (DTD),1999,2017,F-G,7-Jun,235,1977-10-13,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5123,2016-10-24,Grizzlies,Brandan Wright,sore ankle (DTD),2008,2018,F-C,10-Jun,210,1987-10-05,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5124,2016-10-24,Grizzlies,Chandler Parsons,sore right knee (DTD),2012,2018,F,10-Jun,230,1988-10-25,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5125,2016-10-24,Grizzlies,Jarell Martin,bruised foot (DTD),2016,2018,F,10-Jun,239,1994-05-24,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5126,2016-10-24,Heat,Chris Bosh,blood clots (out for season),2004,2016,F-C,11-Jun,235,1984-03-24,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5127,2016-10-24,Heat,Josh McRoberts,sore left foot (DTD),2008,2017,F,10-Jun,240,1987-02-28,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5128,2016-10-24,Heat,Wayne Ellington,strained right quadriceps (DTD),2010,2018,G,4-Jun,200,1987-10-29,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5129,2016-10-24,Hornets,Brian Roberts,sore left hamstring (DTD),2013,2017,G,1-Jun,173,1985-12-03,University of Dayton,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5130,2016-10-24,Hornets,Frank Kaminsky,strained right foot (DTD),2016,2018,F-C,Jul-00,242,1993-04-04,University of Wisconsin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5131,2016-10-24,Jazz,Alec Burks,sore leg (DTD),2012,2018,G,6-Jun,214,1991-07-20,University of Colorado,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5132,2016-10-24,Jazz,Derrick Favors,sore left knee (DTD),2011,2018,F-C,10-Jun,265,1991-07-15,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5133,2016-10-24,Mavericks,Devin Harris,strained right big toe (DTD),2005,2018,G,3-Jun,192,1983-02-27,University of Wisconsin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5134,2016-10-24,Mavericks,J.J. Barea,sore elbow (DTD),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5135,2016-10-24,Nets,Caris LeVert,sore foot (DTD),2017,2018,G-F,7-Jun,203,1994-08-25,University of Michigan,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5136,2016-10-24,Nuggets,Darrell Arthur,sore knee (DTD),2009,2018,F,9-Jun,235,1988-03-25,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5137,2016-10-24,Pacers,Aaron Brooks,sore knee (DTD),2008,2018,G,Jun-00,161,1985-01-14,University of Oregon,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5138,2016-10-24,Pelicans,Quincy Pondexter,recovering from surgery on left knee (out for season),2011,2018,G-F,7-Jun,220,1988-03-10,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5139,2016-10-24,Pelicans,Tyreke Evans,recovering from surgery on right knee (out indefinitely),2010,2018,G-F,6-Jun,220,1989-09-19,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5140,2016-10-24,Raptors,Delon Wright,recovering from arthroscopic surgery on right shoulder to repair torn labrum (DTD),2016,2018,G,5-Jun,183,1992-04-26,University of Utah,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5141,2016-10-24,Wizards,Jason Smith,sore ribs (DTD),2008,2018,F-C,Jul-00,245,1986-03-02,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5142,2016-10-26,Grizzlies,Tony Allen,right knee injury (DTD),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5143,2016-10-26,Hawks,Mike Scott,left knee injury (DTD),2013,2018,F,8-Jun,237,1988-07-16,University of Virginia,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5144,2016-10-26,Pacers,Aaron Brooks,sore knee (DTD),2008,2018,G,Jun-00,161,1985-01-14,University of Oregon,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5145,2016-10-27,Blazers,Meyers Leonard,DNP (P),2013,2018,C-F,1-Jul,245,1992-02-27,University of Illinois at Urbana-Champaign,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5146,2016-10-28,Knicks,Ron Baker,sore ankle (DTD),2017,2018,G,4-Jun,220,1993-03-30,Wichita State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5147,2016-10-28,Pacers,Rodney Stuckey,sore right hamstring (DTD),2008,2017,G,5-Jun,210,1986-04-21,Eastern Washington University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5148,2016-10-29,Hornets,Jeremy Lamb,strained left hamstring (DTD),2013,2018,G-F,5-Jun,185,1992-05-30,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5149,2016-10-29,Nets,Brook Lopez,rest (DTD),2009,2018,C,Jul-00,275,1988-04-01,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5150,2016-10-29,Nets,Greivis Vasquez,sore right ankle (DTD),2011,2017,G,6-Jun,217,1987-01-16,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5151,2016-10-29,Warriors,Patrick McCaw,sore left ankle (DTD),2017,2018,G,7-Jun,185,1995-10-25,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5152,2016-11-01,Bulls,Doug McDermott,concussion (DTD),2015,2018,F,8-Jun,225,1992-01-03,Creighton University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5153,2016-11-01,Bulls,Michael Carter-Williams,bone bruise in left knee (out indefinitely),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5154,2016-11-01,Jazz,Alec Burks,arthrosopic surgery on left ankle (out indefinitely),2012,2018,G,6-Jun,214,1991-07-20,University of Colorado,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5155,2016-11-01,Nuggets,Will Barton,sore/sprained left ankle (DTD),2013,2018,G,6-Jun,175,1991-01-06,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5156,2016-11-02,76ers,Joel Embiid,rehab of foot injury (DTD),2017,2018,C-F,Jul-00,250,1994-03-16,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5157,2016-11-02,Celtics,Jae Crowder,sprained left ankle (DTD),2013,2018,F,6-Jun,235,1990-07-06,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5158,2016-11-02,Grizzlies,Jarell Martin,sore foot (DTD),2016,2018,F,10-Jun,239,1994-05-24,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5159,2016-11-02,Hornets,Christian Wood,strep throat (DTD),2016,2017,F,11-Jun,220,1995-09-27,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5160,2016-11-02,Mavericks,Wesley Matthews,sore foot (DTD),2010,2018,G,5-Jun,220,1986-10-14,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5161,2016-11-02,Nets,Jeremy Lin,strained left hamstring (DTD),2011,2018,G,3-Jun,200,1988-08-23,Harvard University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5162,2016-11-02,Pelicans,Dante Cunningham,sore hip (DTD),2010,2018,F,8-Jun,230,1987-04-22,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5163,2016-11-03,Kings,Anthony Tolliver,sprained right knee (DTD),2009,2018,F-C,8-Jun,240,1985-06-01,Creighton University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5164,2016-11-05,Pelicans,Lance Stephenson,torn groin muscle (surgery) (out indefinitely),2011,2018,G-F,5-Jun,230,1990-09-05,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5165,2016-11-06,Mavericks,Deron Williams,strained left calf (DTD),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5166,2016-11-07,Jazz,George Hill,sprained right thumb (DTD),2009,2018,G,3-Jun,188,1986-05-04,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5167,2016-11-07,Nuggets,Wilson Chandler,sore left hamstring (DTD),2008,2018,F,8-Jun,225,1987-05-10,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5168,2016-11-07,Pistons,Reggie Bullock,back injury (DTD),2014,2018,G-F,7-Jun,205,1991-03-16,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5169,2016-11-08,Nuggets,Darrell Arthur,sore left knee (DTD),2009,2018,F,9-Jun,235,1988-03-25,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5170,2016-11-09,76ers,Joel Embiid,rehab of foot injury (DTD),2017,2018,C-F,Jul-00,250,1994-03-16,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5171,2016-11-09,Mavericks,Andrew Bogut,rest (DTD),2006,2018,C,Jul-00,260,1984-11-28,University of Utah,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5172,2016-11-09,Mavericks,J.J. Barea,rest (DTD),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5173,2016-11-09,Mavericks,Wesley Matthews,rest (DTD),2010,2018,G,5-Jun,220,1986-10-14,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5174,2016-11-09,Raptors,Terrence Ross,sprained/strained right index finger (DTD),2013,2018,F-G,7-Jun,206,1991-02-05,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5175,2016-11-09,Wizards,Bradley Beal,right hamstring injury (DTD),2013,2018,G,5-Jun,207,1993-06-28,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5176,2016-11-12,76ers,Joel Embiid,rest (DTD),2017,2018,C-F,Jul-00,250,1994-03-16,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5177,2016-11-12,Bulls,Doug McDermott,concussion (DTD),2015,2018,F,8-Jun,225,1992-01-03,Creighton University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5178,2016-11-12,Knicks,Lance Thomas,sore left ankle (DTD),2012,2018,F,8-Jun,235,1988-04-24,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5179,2016-11-12,Nets,Isaiah Whitehead,concussion (DTD),2017,2018,G,4-Jun,213,1995-03-08,Seton Hall University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5180,2016-11-12,Wizards,Bradley Beal,tightness in right hamstring (DTD),2013,2018,G,5-Jun,207,1993-06-28,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5181,2016-11-13,Nuggets,Gary Harris,sprained right ankle (DTD),2015,2018,G,4-Jun,210,1994-09-14,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5182,2016-11-13,Timberwolves,Zach LaVine,sore right knee (DTD),2015,2017,G,5-Jun,189,1995-03-10,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
5183,2016-11-13,Timberwolves,Brandon Rush,sprained right big toe (DTD),2009,2017,G-F,6-Jun,220,1985-07-07,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5184,2016-11-14,Bulls,Rajon Rondo,sore/sprained left ankle (DTD),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5185,2016-11-14,Pelicans,E'Twaun Moore,sore toe on right foot (DTD),2012,2018,G,4-Jun,191,1989-02-28,Purdue University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5186,2016-11-15,Bulls,Rajon Rondo,sprained left ankle (DTD),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5187,2016-11-15,Heat,Justise Winslow,sore left wrist (DTD),2016,2018,F,7-Jun,225,1996-03-26,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5188,2016-11-15,Jazz,Derrick Favors,sore left knee (DTD),2011,2018,F-C,10-Jun,265,1991-07-15,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5189,2016-11-15,Mavericks,Quincy Acy,eye contusion (DTD),2013,2018,F,7-Jun,240,1990-10-06,Baylor University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5190,2016-11-15,Raptors,DeMarre Carroll,rest (DTD),2010,2018,F,8-Jun,215,1986-07-27,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5191,2016-11-15,Spurs,Dewayne Dedmon,sprained left knee (DTD),2014,2018,C,Jul-00,245,1989-08-12,University of Southern California,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5192,2016-11-16,76ers,Joel Embiid,DNP,2017,2018,C-F,Jul-00,250,1994-03-16,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5193,2016-11-16,Grizzlies,Brandan Wright,arthroscopic surgery on left ankle (out indefinitely),2008,2018,F-C,10-Jun,210,1987-10-05,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5194,2016-11-16,Pelicans,Anthony Davis,bruised right quadriceps (DTD),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5195,2016-11-17,Hornets,Treveon Graham,sore/strained left Achilles (DTD),2017,2018,G,6-Jun,220,1993-10-29,Virginia Commonwealth University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5196,2016-11-17,Mavericks,J.J. Barea,torn calf muscle in left leg / strained left calf (out indefinitely),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5197,2016-11-18,Mavericks,Deron Williams,strained left calf (DTD),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5198,2016-11-18,Suns,T.J. Warren,illness (DTD),2015,2018,F,8-Jun,230,1993-09-05,North Carolina State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5199,2016-11-18,Thunder,Semaj Christon,concussion (DTD),2017,2017,G,3-Jun,190,1992-11-01,Xavier University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5200,2016-11-18,Hornets,Jeremy Lamb,strained left hamstring (DTD),2013,2018,G-F,5-Jun,185,1992-05-30,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
5201,2016-11-19,Hornets,Cody Zeller,sore shoulder (DTD),2014,2018,C-F,Jul-00,240,1992-10-05,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5202,2016-11-19,Rockets,Montrezl Harrell,sore calf (DTD),2016,2018,F-C,8-Jun,240,1994-01-26,University of Louisville,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5203,2016-11-20,Bulls,Dwyane Wade,rest (DTD),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
5204,2016-11-20,Heat,Willie Reed,hyperextended right knee (DTD),2016,2018,F-C,10-Jun,220,1990-05-16,Saint Louis University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
